title,url,category
"
                                HP Victus 16-d0006ne (Intel® Core™ i7-11800H - 16GB - 1TBSSD - NVIDIA® GeForce RTX™ 3060 6GB - 16.1""FHD - Win10)Blue                            ",https://2b.com.eg/en/hp-victus-16-d0006ne-intelr-coretm-i7-11800h-16gb-1tbssd-nvidiar-geforce-rtxtm-3060-6gb-16-1-fhd-win10-blue.html,Computers
"
                                HP Victus 16-d0007ne(Intel® Core™ i7-11800H - 16GB - 1TBSSD - NVIDIA® GeForce RTX™ 3060 6GB - 16.1""FHD - Win10)Silver                            ",https://2b.com.eg/en/hp-victus-16-d0007ne-intelr-coretm-i7-11800h-16gb-1tbssd-nvidiar-geforce-rtxtm-3060-6gb-16-1-fhd-win10-silver.html,Computers
"
                                Lenovo IdeaPad 5 15ARE05 (AMD Ryzen™ 5 4500U - 8GB - 512GBSSD - Integrated AMD Radeon Graphics - 15.6"" FHD)Platinum Grey                            ",https://2b.com.eg/en/lenovo-ideapad-5-15are05-amd-ryzentm-5-4500u-8gb-512gbssd-integrated-amd-radeon-graphics-15-6-fhd-platinum-grey.html,Computers
"
                                HP Victus 16-d0008ne(Intel® Core™ i7-11800H - 16GB - 1TBSSD - NVIDIA® GeForce RTX™ 3060 6GB - 16.1""FHD - Win10)Ceramic White                            ",https://2b.com.eg/en/hp-victus-16-d0008ne-intelr-coretm-i7-11800h-16gb-1tbssd-nvidiar-geforce-rtxtm-3060-6gb-16-1-fhd-win10-ceramic-white.html,Computers
"
                                HP Victus 16-d0012ne (Intel® Core™ i7-11800H - 16GB - 512GBSSD - NVIDIA® GeForce RTX™ 3050 4GB - 16.1""FHD - Win10)Blue                            ",https://2b.com.eg/en/hp-victus-16-d0012ne-intelr-coretm-i7-11800h-16gb-512gbssd-nvidiar-geforce-rtxtm-3050-4gb-16-1-fhd-win10-blue.html,Computers
"
                                HP Victus 16-d0014ne (Intel® Core™ i7-11800H - 16GB - 512GBSSD - NVIDIA® GeForce RTX™ 3050 4GB - 16.1""FHD - Win10)Dark Silver                            ",https://2b.com.eg/en/hp-victus-16-d0014ne-intelr-coretm-i7-11800h-16gb-512gbssd-nvidiar-geforce-rtxtm-3050-4gb-16-1-fhd-win10-dark-silver.html,Computers
"
                                HP Victus 16-e0001ne (AMD Ryzen™ 7 5800H - 16GB - 1TBSSD - NVIDIA® GeForce RTX™ 3050 4GB - 16.1""FHD-Win10) Dark Silver                            ",https://2b.com.eg/en/hp-victus-16-e0001ne-amd-ryzentm-7-5800h-16gb-1tbssd-nvidiar-geforce-rtxtm-3050-4gb-16-1-fhd-win10.html,Computers
"
                                HP 15-dw3047ne (Intel® Core™ i5-1135G7 - 8GB - 256GBSSD - Intel® Iris® Xᵉ Graphics - 15.6"" HD) Black                            ",https://2b.com.eg/en/hp-15-dw3047ne-intelr-coretm-i5-1135g7-8gb-256gbssd-intelr-irisr-x-graphics-15-6-hd.html,Computers
"
                                HP 15 gw0008ne (AMD Athlon™ Silver 3050U - 4GB - 1TB - AMD Radeon™ Graphics - 15.6"" HD) Black                            ",https://2b.com.eg/en/hp-15-gw0008ne-amd-athlontm-silver-3050u-4gb-1tb-amd-radeontm-graphics-15-6-hd.html,Computers
"
                                HP 15 gw0009ne (AMD Ryzen™ 3 3250U - 8GB - 1TB - AMD Integrated - 15.6 HD)Black                            ",https://2b.com.eg/en/hp-15-gw0009ne-amd-ryzentm-3-3250u-8gb-1tb-amd-integrated-15-6-hd-black.html,Computers
"
                                Acer Aspire 7 - A715-75G-71A8 (Intel® Core™ i5-10300H -16GB -1TBSSD -NVIDIA® GeForce® GTX 1650 4GB -15.6"" FHD -Win10) Black                            ",https://2b.com.eg/en/acer-aspire-7-a715-75g-71a8-intelr-coretm-i5-10300h-16gb-1tbssd-nvidiar-geforcer-gtx-1650-4gb-15-6-fhd-win10-black.html,Computers
"
                                Acer AN5 (Intel® Core™ i7-10750H - 16GB - 1TB+256GBSSD - NVIDIA® GeForce® GTX 1650 4GB - 15.6"" FHD)Black                            ",https://2b.com.eg/en/acer-an5-intelr-coretm-i7-10750h-16gb-1tb-256gbssd-nvidiar-geforcer-gtx-1650-4gb-15-6-fhd-black.html,Computers
"
                                Acer AN5 (Intel® Core™ i7-10750H - 16GB - 1TBSSD - NVIDIA® GeForce® GTX 1650 4GB - 15.6"" FHD)Black                            ",https://2b.com.eg/en/acer-an5-intelr-coretm-i7-10750h-16gb-1tbssd-nvidiar-geforcer-gtx-1650-4gb-15-6-fhd-black.html,Computers
"
                                Acer SWIFTX (AMD Ryzen™ 7 5700H - 16GB - 1TBSSD - NVIDIA® GeForce® GTX 1650 4GB - 14.0""FHD) Gold                            ",https://2b.com.eg/en/acer-swiftx-amd-ryzentm-7-5700h-16gb-1tbssd-nvidiar-geforcer-gtx-1650-4gb-14-0-fhd-gold.html,Computers
"
                                HP Victus 16 d0009ne (Intel® Core™ i7-11800H - 16GB - 1TBSSD - NVIDIA® GeForce RTX™ 3050 Ti 4GB - 16.1""FHD - Win10) Blue                            ",https://2b.com.eg/en/hp-victus-16-d0009ne-intelr-coretm-i7-11800h-16gb-1tbssd-nvidiar-geforce-rtxtm-3050-ti-4gb-16-1-fhd-win10-blue.html,Computers
"
                                HP Victus 16 d0010ne (Intel® Core™ i7-11800H - 16GB - 1TBSSD - NVIDIA® GeForce RTX™ 3050 Ti 4GB - 16.1""FHD - Win10)Mica Silver                            ",https://2b.com.eg/en/hp-victus-16-d0010ne-intelr-coretm-i7-11800h-16gb-1tbssd-nvidiar-geforce-rtxtm-3050-ti-4gb-16-1-fhd-win10-mica-silver.html,Computers
"
                                HP Victus 16 d0011ne (Intel® Core™ i7-11800H - 16GB - 1TBSSD - NVIDIA® GeForce RTX™ 3050 Ti 4GB - 16.1""FHD - Win10)White                            ",https://2b.com.eg/en/hp-victus-16-d0011ne-intelr-coretm-i7-11800h-16gb-1tbssd-nvidiar-geforce-rtxtm-3050-ti-4gb-16-1-fhd-win10-white.html,Computers
"
                                Epson 103 Ecotank 65ML Cyan Ink Bottle - (C13T00S24A)                            ",https://2b.com.eg/en/epson-103-ecotank-65ml-cyan-ink-bottle-c13t00s24a.html,Computers
"
                                Epson 103 Ecotank 65ML Magenta Ink Bottle                             ",https://2b.com.eg/en/epson-103-ecotank-65ml-magenta-ink-bottle.html,Computers
"
                                SanDisk Ultra Dual Drive M3.0 SDDD3-064G-G46 -64GB                            ",https://2b.com.eg/en/sandisk-ultra-dual-drive-m3-0-sddd3-064g-g46-64gb.html,Computers
"
                                Kingston - Ram 8GB DDR4 For Notebook                            ",https://2b.com.eg/en/kingston-ram-8gb-ddr4-for-notebook.html,Computers
"
                                Sprt SP-POS890E - 80mm Thermal POS Printer Network Port                             ",https://2b.com.eg/en/sprt-sp-pos890e-thermal-thermal-printer-200mm.html,Computers
"
                                Gsan B405 Cash Drawer 5 tray                            ",https://2b.com.eg/en/gsan-410b-cash-drawer-6-tray-printer-i-f-sprt-sp-pos-890-e-thermal.html,Computers
"
                                Dahua 2MP Bullet Camera DH-HAC-B1A21                            ",https://2b.com.eg/en/dahua-2mp-dome-camera-dh-hac-b1a21.html,Computers
"
                                HP 963XL High Yield Cyan Original Ink Cartridge (3JA27AE)                            ",https://2b.com.eg/en/hp-963xl-high-yield-cyan-original-ink-cartridge-3ja27ae.html,Computers
"
                                HP 963XL High Yield Magenta Original Ink Cartridge                            ",https://2b.com.eg/en/hp-963xl-high-yield-magenta-original-ink-cartridge.html,Computers
"
                                HP LaserJet MFP 137fnw Multifunctional Laser Printer                            ",https://2b.com.eg/en/hp-laserjet-mfp-137fnw-multifunctional-laser-printer.html,Computers
"
                                HP 106A Laser Toner Cartridge - Black                            ",https://2b.com.eg/en/hp-106a-laser-toner-cartridge-black.html,Computers
"
                                Lenovo IdeaPad 3 15IML05 (Intel®Core™CI3-10110U - 4GB -1TB - NVIDIA® GeForce® MX130 2 GB - 15.6"" FHD) Grey                            ",https://2b.com.eg/en/lenovo-ideapad-3-15iml05-intelrcoretmci3-10110u-4gb-1tb-nvidiar-geforcer-mx130-2-gb-15-6-fhd-grey.html,Computers
"
                                Dahua 2MP Dome Camera DH-HAC-T1A21P-0360B                            ",https://2b.com.eg/en/dahua-2mp-dome-camera-dh-hac-t1a21p-0360b.html,Computers
"
                                Canon Pixma G3411All in One Wi-Fi Printer                            ",https://2b.com.eg/en/canon-pixma-g3411all-in-one-wi-fi-printer.html,Computers
"
                                TP-Link Wireless Dual Band Router Archer C50 - (AC1200)                            ",https://2b.com.eg/en/tp-link-wireless-dual-band-router-archer-c50-ac1200.html,Computers
"
                                TP-LINK 8-Port 10/100/1000Mbps Desktop Switch - LS1008G                            ",https://2b.com.eg/en/tp-link-8-port-10-100-1000mbps-desktop-switch-ls1008g.html,Computers
"
                                HP 652 Tri-color Original Ink Advantage Cartridge                            ",https://2b.com.eg/en/hp-652-tri-color-original-ink-advantage-cartridge.html,Computers
"
                                2B (CM719) 960p Vision Motion Alarm 4CH WIFI IP Camera Nvr Kits With Monitor Screen Mini DIY Security Camera Kit                             ",https://2b.com.eg/en/2b-960p-vision-motion-alarm-4ch-wifi-ip-camera-nvr-kits-with-monitor-screen-mini-diy-security-camera-kit.html,Computers
"
                                SanDisk - microSDHC Class 4 Memory Card - 16GB                             ",https://2b.com.eg/en/sandisk-16gb-microsdhc-class-4-memory-card.html,Computers
"
                                HP 123 Original Ink Cartridge - Black                            ",https://2b.com.eg/en/hp-123-original-ink-cartridge-black.html,Computers
"
                                HP 650 Tri-color Original Ink Advantage Cartridge                            ",https://2b.com.eg/en/hp-650-tri-color-original-ink-advantage-cartridge.html,Computers
"
                                Canon CL-446 and PG-445 Ink original                            ",https://2b.com.eg/en/canon-cl-446-and-pg-445-ink-original-for-canon-pixma-ip2810-mg2410-mg2510-pg-445-cl-446-xl.html,Computers
"
                                2B Kit 1 XVR(CM726)8Ch Pro 5 in1 +2(CM722) Outdoor-star 2MP Camera +2(CM723) Outdoor-Varifocal 2MP Camera                             ",https://2b.com.eg/en/2b-kit-1-xvr-cm726-8ch-pro-5-in1-2-cm722-outdoor-star-2mp-camera-2-cm723-outdoor-varifocal-2mp-camera.html,Computers
"
                                Kingston A400 SSD Solid State Drive - SA400S37/240G - 240GB                             ",https://2b.com.eg/en/kingston-a400-ssd-240gb-solid-state-drive-sa400s37-240g.html,Computers
"
                                Huawei -Matebook D15 (Intel®Core™I3-10110U - 8GB - 256GBSSD - intel@ UHD Graphics 620 - 15.5""FHD - Win10) Grey                             ",https://2b.com.eg/en/huawei-matebook-d15-intelrcoretmi3-10110u-8gb-256gbssd-intelat-uhd-graphics-620-15-5-fhd-win10-grey.html,Computers
"
                                Dahua 3MP 120° C Series Wi-Fi IP Built-in Mic & Speaker Camera - DH-IPC-C35                            ",https://2b.com.eg/en/dahua-ipc-c35-3mp-c-series-wi-fi-network-camera.html,Computers
"
                                HP 652 Black Original Ink Advantage Cartridge                            ",https://2b.com.eg/en/hp-652-black-original-ink-advantage-cartridge.html,Computers
"
                                 Dahua 1MP HDCVI IR Outdoor Bullet Camera - DH-HAC-HFW1000RP                            ",https://2b.com.eg/en/dahua-1mp-hdcvi-ir-outdoor-bullet-camera-dh-hac-hfw1000rp.html,Computers
"
                                HP 17A Black Original LaserJet Toner Cartridge                            ",https://2b.com.eg/en/hp-17a-black-original-laserjet-toner-cartridge.html,Computers
"
                                Xiaomi Redmi 9T - 6GB RAM - 128GB - Carbon Gray                            ",https://2b.com.eg/en/xiaomi-redmi-9t-6gb-ram-128gb-carbon-gray.html,Mobile & Tablet
